gentau1_vis_px,gentau1_vis_py,gentau1_vis_pz,gentau1_vis_e,gentau1_vis_pt,gentau1_vis_eta,gentau1_vis_phi,gentau1_vis_m,gentau2_vis_px,gentau2_vis_py,gentau2_vis_pz,gentau2_vis_e,gentau2_vis_pt,gentau2_vis_eta,gentau2_vis_phi,gentau2_vis_m,genmet,genmet_px,genmet_py,genmet_phi,boson_mass,event_weight,class_id
-11.068239,-19.827572,127.91207,129.91211,22.707676,2.4295745,-2.0799322,0.14025316,8.8870125,26.100441,23.823208,36.45505,27.571943,0.7818966,1.2426162,1.1016041,3.296801,-3.2219224,-0.6986508,-2.9280558,95.385155,1.0,4100.0
-32.193016,-6.6021757,-41.87337,53.23547,32.863033,-1.0626086,-2.9393163,0.81057435,-9.42113,52.873325,-26.80869,60.045795,53.70611,-0.48047283,1.7471287,1.5638129,23.808308,-23.670801,2.5551322,3.0340645,90.81658,1.0,4100.0
-6.8632793,-9.3245945,8.397249,14.338915,11.578112,0.67324513,-2.2053034,1.0188323,6.282362,11.802603,-69.99686,71.266556,13.370471,-2.3575482,1.0816547,0.7697552,1.5294714,-0.927747,1.215964,2.2225482,99.34771,1.0,4100.0
-5.4175954,24.244232,-6.4183655,25.704052,24.842165,-0.2555744,1.7906437,1.5393956,3.5043254,-24.415953,-86.0099,89.47949,24.666151,-1.9621321,-1.4282438,0.6760726,0.3741074,0.31421858,-0.20303455,-0.57366896,88.58415,1.0,4100.0
-14.326314,-12.013959,-23.94986,30.40547,18.697018,-1.0667796,-2.4437578,1.148191,6.004078,6.879778,5.855589,10.874039,9.131281,0.60388756,0.85326254,0.7592763,17.394062,9.144093,14.796587,1.0172563,91.46838,1.0,4100.0
-15.537947,20.74682,-57.56815,63.148396,25.92023,-1.5383053,2.2136133,1.3302888,15.012604,-27.506477,-72.47232,78.96875,31.336634,-1.5753318,-1.0711955,1.3570783,3.4642112,-2.8215778,2.0098403,2.5226521,90.04207,1.0,4100.0
1.2953112,-17.59894,1.5271544,17.72891,17.646544,0.08643361,-1.4973271,0.76259315,-4.644164,41.780525,-34.108574,54.14253,42.037846,-0.74152815,1.681498,0.91544247,25.82041,0.2939385,-25.818737,-1.5594121,95.549034,1.0,4100.0
13.806346,-9.153618,-6.6904535,17.893305,16.565142,-0.39364234,-0.58546036,1.0021383,-9.984219,-5.393882,56.75214,57.880848,11.348065,2.3126426,-2.646273,0.78011256,7.8382864,0.32228866,-7.831658,-1.5296675,89.95136,1.0,4100.0
-16.562641,-4.8071876,30.249,34.83122,17.246162,1.3278586,-2.8591113,0.88409805,13.052526,5.1795683,28.29097,31.592133,14.042663,1.4501655,0.37776628,0.698205,1.6616421,-1.1634419,1.1863631,2.3464403,90.27199,1.0,4100.0
-6.708975,39.089386,-21.449955,45.114223,39.660942,-0.5174328,1.7407719,1.4839647,0.6720958,-17.666895,-1.7374964,17.787146,17.679674,-0.098118976,-1.532772,0.89037454,12.01771,-0.08362347,-12.017419,-1.5777547,93.04348,1.0,4100.0
-51.164593,-8.759687,-63.691177,82.17548,51.90903,-1.0331293,-2.9720306,1.3024489,14.850519,26.89255,0.23610681,30.730974,30.720469,0.007685576,1.0662527,0.76804256,10.509657,-10.301906,-2.079333,-2.9424288,92.44235,1.0,4100.0
-8.263132,3.763752,-11.74963,14.849865,9.079933,-1.0748007,2.7141848,0.13965589,19.151127,3.21248,-35.0185,40.05507,19.418694,-1.3520615,0.16619638,1.0136222,23.414759,9.577377,21.36644,1.1494037,89.16894,1.0,4100.0
-15.629551,3.0343204,-62.994164,64.975174,15.921368,-2.0841274,2.9498382,0.13649441,32.0604,-7.829977,-108.46272,113.37634,33.002693,-1.905346,-0.2395368,0.924771,18.486298,-17.662704,5.456377,2.8419719,91.34011,1.0,4100.0
16.19215,8.480864,-12.606907,22.216377,18.278698,-0.64421207,0.4824775,0.7228726,-9.720694,-5.805999,29.735039,31.831844,11.322611,1.6930947,-2.6031737,0.94460446,14.705756,-12.682414,-7.4441686,-2.6108108,90.45232,1.0,4100.0
4.4815884,7.395458,7.748911,11.612175,8.647395,0.8059636,1.0259826,0.13982555,-18.128422,-19.614824,19.013348,32.79277,26.709194,0.6623599,-2.3168328,0.69093645,7.2198024,0.20998327,7.216748,1.5417079,91.47012,1.0,4100.0
-2.057424,-7.2896404,-10.266018,12.780109,7.574421,-1.1117549,-1.8458805,0.7538045,3.1567764,27.77732,17.9066,33.204613,27.956123,0.603263,1.457636,0.5959508,29.560228,-7.037902,-28.71019,-1.8111919,90.14137,1.0,4100.0
-1.1085823,-23.996006,-34.948265,42.423435,24.0216,-1.1694651,-1.6169621,1.1529806,1.4094007,26.670668,-5.456768,27.2739,26.707882,-0.20291762,1.5180008,0.88223034,0.80452603,-0.78219926,0.18821909,2.905454,88.92065,1.0,4100.0
-16.987282,-8.509459,-1.205332,19.076984,18.999437,-0.06339793,-2.6772003,1.2246963,24.852879,11.260637,-38.833992,47.465508,27.284933,-1.1514369,0.42542216,0.65417325,8.531958,-8.002185,-2.9596186,-2.7873435,90.25291,1.0,4100.0
-10.899929,-6.5468116,3.1163654,13.13011,12.71492,0.24270535,-2.6007109,1.0093832,24.15029,63.005394,-84.4904,108.12999,67.4753,-1.0489465,1.2047644,0.74191177,36.30526,10.84628,34.647224,1.2674114,91.29717,1.0,4100.0
-15.894126,-10.6964245,-9.090336,21.22811,19.158203,-0.45827752,-2.5492322,0.98065543,38.403496,1.0093876,-158.04353,162.64926,38.41676,-2.1219785,0.026277693,1.0846567,5.1743894,-3.7044823,-3.6126328,-2.3687465,87.790924,1.0,4100.0
37.735943,34.716953,-121.81172,132.16692,51.27639,-1.6000088,0.74375397,0.85431933,-20.382275,-13.657997,-39.153618,46.21226,24.53524,-1.2467613,-2.5512226,0.7676517,22.569048,-18.802517,-12.483081,-2.5555046,101.272606,1.0,4100.0
-0.775689,-4.475148,-57.56181,57.74666,4.541877,-3.234219,-1.7424237,0.82824236,16.202257,13.628795,16.04348,26.584703,21.172085,0.69934815,0.6993433,1.0469136,0.89884365,0.3623317,-0.82257867,-1.1558851,91.68178,1.0,4100.0
-1.0688281,-15.447824,34.77902,38.096516,15.4847555,1.5485389,-1.6398758,1.4095173,6.765861,6.755862,-28.00602,29.599339,9.561305,-1.7957842,0.78465873,0.60428303,9.735751,7.175379,6.5801816,0.74215555,91.77177,1.0,4100.0
2.6381645,10.779615,-19.92284,22.81895,11.097749,-1.3481144,1.3307778,0.7905253,-0.64028174,-39.99194,-121.61543,128.0278,39.997066,-1.8312105,-1.5868052,1.0194561,6.9929376,5.6220617,4.158557,0.636867,90.98963,1.0,4100.0
-13.654593,8.558252,42.00725,44.998386,16.11495,1.6861547,2.5817235,0.74429333,20.970375,-13.880468,-0.5985812,25.155554,25.148043,-0.02380005,-0.58470124,0.13984312,9.67806,-9.1297655,3.2112646,2.8033724,91.21401,1.0,4100.0
-4.34258,-5.2075577,-34.416504,35.078354,6.7806087,-2.327182,-2.2658687,0.1360635,17.58192,9.805925,-66.58215,69.57149,20.13157,-1.9114035,0.5087569,1.3147688,10.853613,-5.927096,-9.092329,-2.1484911,59.30203,1.0,4100.0
-27.284145,3.6766014,132.41338,135.24657,27.530746,2.2744086,3.0076473,0.6242859,8.485868,-5.3990917,-4.401473,10.979645,10.05784,-0.42473048,-0.5666448,0.13956934,7.4067407,5.2054844,-5.269036,-0.79146534,91.83513,1.0,4100.0
12.2399235,24.566666,-141.51007,144.15112,27.446981,-2.3425367,1.1085633,1.0532568,3.741807,-14.990128,-53.03456,55.24466,15.450083,-1.9470485,-1.3261771,0.7763207,39.773155,15.155801,-36.772346,-1.1798581,90.432556,1.0,4100.0
13.520937,0.48059496,-4.174569,14.173689,13.529475,-0.30385625,0.035529543,0.64785904,-11.244151,-0.09630209,43.365334,44.808422,11.244563,2.059323,-3.1330283,0.89572716,4.004267,3.8983598,0.9148484,0.23050414,91.29012,1.0,4100.0
1.9495128,0.9701984,-23.367886,23.475613,2.177587,-3.0684564,0.46177542,0.55174875,-0.8565605,-10.707325,23.190987,25.558208,10.741531,1.5125631,-1.6506239,0.14019537,16.798817,0.70780605,-16.7839,-1.5286496,91.02268,1.0,4100.0
7.87367,11.110203,-47.789116,49.705757,13.617315,-1.9683099,0.9542631,1.1964142,10.232168,-22.716965,28.118443,37.58125,24.91501,0.96943223,-1.1475935,0.9724872,4.3683457,4.262442,-0.956049,-0.22064433,90.58871,1.0,4100.0
-31.748829,11.40106,-151.19252,154.91417,33.733845,-2.2054188,2.7968326,1.1177654,10.844517,-4.5848246,-13.579966,17.993774,11.773876,-0.985794,-0.3999872,0.8580748,22.935562,20.659338,-9.9615135,-0.44929,82.26636,1.0,4100.0
-29.768143,0.4119593,-4.7445,30.162628,29.770992,-0.15869954,3.1277547,0.98072743,22.935728,-9.459918,-101.27667,104.279686,24.810032,-2.1144314,-0.3911957,1.3232046,1.0790974,0.16295987,-1.0667217,-1.4192014,90.34284,1.0,4100.0
0.10241175,1.2463048,-36.66189,36.68348,1.2505053,-4.071628,1.4888083,0.14088936,16.39882,3.1110487,-1.3134023,16.74349,16.691313,-0.0786068,0.18748371,0.13960288,26.545471,24.164612,10.987885,0.42676368,91.77527,1.0,4100.0
-0.15020454,15.870103,-16.50219,22.91153,15.870813,-0.90922594,1.5802606,0.85626876,7.4995413,-22.40533,26.59152,35.572044,23.627144,0.9673684,-1.2477971,0.13938124,5.6673536,4.0303216,-3.984395,-0.7796679,90.29384,1.0,4100.0
23.694872,6.6705313,-26.508287,36.175293,24.615908,-0.93470234,0.27441573,0.13991775,-27.462536,-10.026372,-18.275356,34.47792,29.235579,-0.59023416,-2.791536,0.13909078,3.2775192,3.2720656,0.1889924,0.057695247,91.28837,1.0,4100.0
0.26463318,0.41262054,-2.1608887,2.2201843,0.4901902,-2.189252,1.0005277,0.13961431,-29.656677,-11.10214,-65.50793,72.76045,31.66664,-1.4739319,-2.7833872,0.13745974,29.455347,18.530329,22.896383,0.8904028,91.39983,1.0,4100.0
0.81140983,13.69479,-10.904162,17.534128,13.718806,-0.7286285,1.511616,0.5824411,1.1633705,-22.795448,22.834274,32.28637,22.825115,0.8816573,-1.5198053,0.1402406,2.2154958,2.0480006,-0.8450536,-0.3913413,90.82781,1.0,4100.0
0.7611359,27.259079,7.091788,28.192467,27.269703,0.25721544,1.5428813,0.94075054,12.629,-13.514729,68.54309,70.99516,18.497013,2.0207286,-0.8192644,0.13543896,10.559305,10.35609,-2.0616353,-0.19650568,90.18055,1.0,4100.0
-12.4314995,-33.746456,-27.628767,45.351227,35.96339,-0.7076809,-1.92375,0.13972972,4.7323084,38.02234,-36.625244,53.0262,38.3157,-0.84983003,1.4469718,1.5087453,4.989445,-3.0784957,-3.9265032,-2.2357233,92.76565,1.0,4100.0
0.87999916,2.0429325,4.8420334,5.3303604,2.2244036,1.520009,1.164063,0.1395817,-19.50608,-46.472916,99.76372,111.774704,50.400585,1.4343919,-1.9681948,0.7523428,35.695538,19.995289,29.569576,0.9762148,90.54423,1.0,4100.0
5.491295,-2.355154,37.956635,38.424255,5.975037,2.5481393,-0.40515974,0.1273846,-1.0541296,3.0550842,10.276291,10.773407,3.2318306,1.8737947,1.9030466,0.13933636,37.81827,34.388435,15.737124,0.42917955,91.50811,1.0,4100.0
18.911732,-13.410221,-2.2229156,23.311506,23.183779,-0.09573606,-0.6168042,0.9986712,-31.665657,21.572382,37.505222,53.62922,38.31555,0.86633974,2.5435584,1.1704423,17.791195,13.932977,-11.063397,-0.6710987,91.15536,1.0,4100.0
-13.715273,13.417696,-95.52347,97.437485,19.18706,-2.3082201,2.3671615,1.0895934,34.44273,-20.608086,-204.60074,208.50194,40.1372,-2.3313892,-0.53918993,0.7752735,21.160439,-13.394367,16.381548,2.256207,96.612625,1.0,4100.0
16.708406,-35.68365,-19.763054,44.102833,39.4017,-0.48262346,-1.1328804,1.4098825,-9.363054,34.590527,17.739923,40.01021,35.835335,0.47677103,1.8351443,1.393038,6.823312,-1.5223993,6.651307,1.7958076,92.31686,1.0,4100.0
23.720436,-16.126534,67.382744,73.24182,28.683168,1.5897247,-0.5970797,1.0982019,-15.754692,7.3665524,28.355453,33.264507,17.39185,1.2649795,2.7042172,0.13887683,6.583421,-6.5514984,-0.64753866,-3.0430744,90.620865,1.0,4100.0
-10.702535,14.064037,17.295288,24.741745,17.673183,0.86617285,2.2212915,0.8279862,7.823059,-11.058416,29.346802,32.332375,13.545805,1.5157043,-0.95510095,0.8116934,4.911431,3.94773,-2.9219136,-0.63716745,95.900276,1.0,4100.0
31.410168,-29.581072,-215.12178,219.40869,43.14671,-2.309654,-0.75541764,1.0747174,-0.4851513,0.70225716,-6.992981,7.0462646,0.8535437,-2.8001165,2.1753519,0.13973525,33.554577,-22.443018,24.94435,2.3034587,92.968575,1.0,4100.0
9.838019,-20.48883,3.8946383,23.092552,22.72837,0.17052811,-1.1231422,1.2324593,-10.136459,3.9048228,46.01647,47.291336,10.862571,2.150472,2.7738874,0.979456,14.534833,-14.531158,0.32682875,3.1191049,90.7542,1.0,4100.0
-23.874401,8.323391,7.2297144,26.311928,25.283707,0.28218374,2.8061366,0.8848217,35.275043,-16.736734,61.528767,72.88879,39.044167,1.236128,-0.44301084,1.5934479,9.693613,-9.057784,3.4529245,2.777388,87.77727,1.0,4100.0
-3.621334,9.401085,-13.384884,16.770477,10.074446,-1.0957676,1.9384826,0.77416694,2.609521,-15.099483,-59.111984,61.06984,15.323315,-2.0595965,-1.3996649,0.70330596,25.777008,-10.430759,23.572302,1.9873964,90.8465,1.0,4100.0
-17.187963,-13.756822,30.370722,37.5264,22.015364,1.1260227,-2.4666228,1.0834377,26.979973,15.338682,0.3853886,31.05069,31.035368,0.012417404,0.51695156,0.89593583,8.26911,-6.2452655,-5.4198556,-2.4268355,91.20574,1.0,4100.0
-21.14204,22.00235,-9.737577,32.03013,30.513756,-0.31393862,2.336257,0.13946645,20.518078,-10.51553,-64.180115,68.20665,23.055756,-1.7477295,-0.4735981,1.2215004,8.302429,8.092135,-1.8567917,-0.22555198,92.22613,1.0,4100.0
17.20549,18.42176,102.58847,105.64402,25.206947,2.1115158,0.8195237,0.93517673,-15.820396,-18.59933,45.188953,51.373146,24.417618,1.3747869,-2.2756326,0.9688,0.9105204,-0.892147,0.18199183,2.9403605,91.81212,1.0,4100.0
-35.877907,10.020769,63.17331,73.34652,37.25104,1.2987298,2.8692315,1.0976781,9.616137,-7.470722,-13.168184,17.979847,12.1771,-0.9377697,-0.6604925,1.2617635,5.3206034,-5.2572145,0.81885034,2.9870768,90.05898,1.0,4100.0
6.161255,20.030622,2.4433293,21.114119,20.956787,0.1163264,1.2723892,0.8057582,-16.942104,-19.28011,-20.350784,32.77819,25.666271,-0.7271144,-2.2917378,1.2238628,9.7520895,-8.605561,4.5877633,2.6518044,93.41362,1.0,4100.0
-52.233025,-9.927345,131.9868,142.29327,53.168045,1.640692,-2.953774,0.13814697,27.321787,-7.211042,33.272892,43.660313,28.257374,1.0014851,-0.25804576,0.81141543,1.1244738,-0.6816548,-0.89430875,-2.2220688,87.825096,1.0,4100.0
-41.767323,6.9893737,-110.79309,118.61229,42.348087,-1.6895599,2.975788,0.6369092,29.558739,4.921109,-141.69528,144.83461,29.965586,-2.2577744,0.16497266,1.2549756,10.318976,10.006017,2.522085,0.24691358,91.33891,1.0,4100.0
13.417209,7.5529084,8.092731,17.433195,15.39701,0.50399476,0.51271373,1.1645063,-11.994089,2.6366444,-59.824265,61.071865,12.280475,-2.2869198,2.9252057,0.14146014,5.410134,-1.2440927,5.2651477,1.8028288,94.35765,1.0,4100.0
41.082428,-27.36121,66.84606,83.1116,49.35992,1.1111042,-0.58754617,1.6555535,-15.162636,9.765459,24.85382,30.729359,18.035234,1.1251692,2.5694132,1.1451467,21.761103,-18.295723,11.781857,2.5694697,91.951065,1.0,4100.0
-16.461441,-5.0134444,-62.449955,64.79075,17.207954,-2.000604,-2.8459606,1.3155074,59.70848,26.215347,-173.09177,184.96962,65.21002,-1.7030864,0.41371545,0.80841386,21.51658,-19.320013,-9.471028,-2.6858008,91.401115,1.0,4100.0
8.785803,29.407627,119.671074,123.544266,30.692,2.0699449,1.2804781,0.14423522,-13.726436,-36.95328,105.8887,112.99055,39.4203,1.7142295,-1.9264543,0.6974348,3.2880168,0.5666233,3.2388258,1.397602,91.986244,1.0,4100.0
2.1577063,4.6948547,2.893919,5.9238205,5.1669483,0.53429633,1.1399964,0.13973129,-4.986561,-7.780713,-15.890118,18.391327,9.241498,-1.3106307,-2.1407387,0.5829079,13.609747,3.9510357,13.023614,1.2762463,89.33106,1.0,4100.0
37.863785,-20.593071,-29.731758,52.365875,43.101517,-0.6442967,-0.49812663,0.68313843,-14.15472,4.897051,-14.892094,21.142265,14.977891,-0.8773173,2.8085163,0.94006133,20.019993,-19.54549,4.3328886,2.9234383,89.9667,1.0,4100.0
11.357706,-11.404707,17.494661,23.794678,16.095491,0.941526,-0.787463,1.0289245,-6.9246445,6.7701073,27.201736,28.884377,9.684268,1.756204,2.3674784,0.76660806,6.999907,-6.019046,3.5734832,2.6058214,89.478264,1.0,4100.0
-14.788954,-3.467081,-46.547363,48.975372,15.189924,-1.8386041,-2.911314,1.0937366,25.058985,8.530281,-115.29712,118.30167,26.471087,-2.1775315,0.32810426,1.067776,3.254538,-3.2533183,0.089092374,3.1142144,83.8314,1.0,4100.0
-13.352582,-17.04291,14.432263,26.051952,21.650686,0.6250864,-2.2353754,1.2891012,4.299024,14.715284,46.112335,48.594124,15.330401,1.8209422,1.2865597,0.14216912,9.363904,-4.3399034,8.297465,2.0527053,92.16142,1.0,4100.0
40.47375,3.9531326,53.0374,66.83882,40.666348,1.0810145,0.0973627,0.84293586,-0.5948982,0.39515686,0.37244797,0.81746674,0.7141798,0.5003628,2.55527,0.13957627,31.561155,-28.488,13.584561,2.6966343,90.94067,1.0,4100.0
42.054005,31.557209,-2.3192024,52.63731,52.57753,-0.04409585,0.6437553,0.954441,-22.12603,29.111282,7.770625,37.393017,36.56539,0.21094519,2.2206984,0.90946674,54.230312,42.237564,34.01345,0.6779577,91.11095,1.0,4100.0
33.57139,36.085804,-132.67723,141.53839,49.28715,-1.716243,0.8214795,0.8032552,-9.315127,-33.25376,-43.47837,55.54039,34.533813,-1.0532084,-1.8439187,1.3349042,7.469861,0.24897896,-7.4657106,-1.537459,102.13565,1.0,4100.0
-22.808939,-5.7341166,-72.99204,76.69351,23.51867,-1.8507018,-2.895299,0.96369743,19.873625,6.4443617,-11.108976,23.69614,20.89236,-0.50940543,0.31356883,1.2676547,4.257677,3.9629383,1.5565776,0.37427,79.41317,1.0,4100.0
-20.148293,17.03685,139.31119,141.78903,26.385754,2.365883,2.4396744,0.5609014,21.613518,-41.614967,118.08945,127.05938,46.89296,1.6539977,-1.091774,0.13705318,3.456865,-3.4011636,0.61806285,2.9618332,90.275314,1.0,4100.0
22.749207,-20.473232,-13.078775,33.28293,30.605223,-0.41529685,-0.7327895,0.13900834,-21.530285,30.04814,-41.182053,55.344368,36.965443,-0.9597777,2.192528,0.7705524,12.423713,10.464379,-6.6966705,-0.5692771,91.34951,1.0,4100.0
-69.558304,-66.6117,104.65638,142.23161,96.30927,0.9413502,-2.3778303,1.1821587,-0.9117682,-31.701954,76.107765,82.45691,31.715063,1.6093363,-1.599549,0.95118165,75.9419,-47.470116,-59.27698,-2.2460363,87.59843,1.0,4100.0
-15.191723,47.496998,-1.385416,49.898445,49.867355,-0.02777845,1.8803595,1.087291,8.084697,-12.832049,15.429884,21.660297,15.166536,0.8935985,-1.0085814,1.0311893,16.33715,8.225944,-14.11511,-1.043138,90.71238,1.0,4100.0
16.520472,0.5722196,-12.274226,20.598732,16.530378,-0.6871568,0.03462316,0.63064647,-42.317223,-2.45427,-170.47223,175.66322,42.388332,-2.099957,-3.0836606,0.12797658,15.314873,15.249543,-1.4130663,-0.092399,96.86706,1.0,4100.0
10.2600155,16.70873,-61.458717,64.521034,19.607386,-1.8601323,1.020109,1.157723,-10.640311,-21.738642,-63.054535,67.54966,24.202991,-1.6856216,-2.0259807,1.1390296,5.392162,0.038470764,-5.3920245,-1.5636617,89.99366,1.0,4100.0
33.9806,-11.2130995,-12.92074,38.064804,35.782883,-0.35366806,-0.31873435,1.2526424,-34.04531,-6.6260962,22.988495,41.616592,34.684124,0.6219216,-2.94937,0.6939137,9.040393,8.294751,-3.595247,-0.4089946,93.46387,1.0,4100.0
-0.32703447,3.4910889,-2.3599339,4.228878,3.5063732,-0.6304413,1.6642007,0.13952957,1.5861912,-3.9893742,-7.7463074,8.8575325,4.2931466,-1.3525478,-1.1923572,0.1396261,23.683098,8.505553,22.103046,1.2034498,94.40231,1.0,4100.0
-5.8202705,-1.1884995,-5.134676,7.85318,5.940377,-0.78214675,-2.940162,0.13949029,24.38408,4.5745897,-5.7194047,25.490927,24.809479,-0.22853842,0.18544994,1.2511932,24.98557,-24.277796,-5.9048615,-2.9030046,91.143875,1.0,4100.0
-6.585226,11.128979,9.351192,15.958813,12.931333,0.6715223,2.1051044,0.13975956,4.9468546,-14.828039,5.4614673,16.571785,15.631447,0.34264553,-1.2487924,0.67403007,17.722013,-10.383956,14.361171,2.1968303,88.03206,1.0,4100.0
15.787592,-26.008095,2.1357613,30.5,30.42481,0.07014049,-1.0252266,0.13953592,-10.783625,15.944297,-6.2286205,20.2655,19.248562,-0.3181923,2.1654599,1.1779553,11.395857,-7.711783,8.390111,2.3140922,77.338165,1.0,4100.0
17.231262,-21.843374,-156.69,159.1409,27.821743,-2.429389,-0.90288794,0.14029597,46.89866,50.67861,-302.53128,310.31345,69.0493,-2.1832871,0.8241168,1.2054968,30.46479,24.162247,18.555033,0.654881,88.964005,1.0,4100.0
-37.68456,66.289734,-253.74908,264.95862,76.25257,-1.9172894,2.0877187,0.12912327,9.029464,-17.226017,-121.66543,123.21941,19.449083,-2.5329504,-1.0879955,1.5101786,1.5240344,0.37251258,-1.4778075,-1.3238693,97.077614,1.0,4100.0
1.3472039,33.45275,-31.573845,46.042915,33.479866,-0.84053946,1.5305462,1.4631653,-1.3983424,-45.581745,-35.218018,57.63835,45.603188,-0.7108688,-1.6014644,1.4899472,9.995692,-0.030670451,9.9956455,1.5738647,91.04763,1.0,4100.0
-5.9752617,-6.6289425,-6.421897,11.028402,8.924496,-0.66863406,-2.3043787,0.8592246,11.533101,16.848276,26.322752,33.33746,20.417562,1.0718619,0.9705305,1.27362,2.1098807,-2.0989804,-0.21419162,-3.039899,90.64572,1.0,4100.0
23.053833,-30.80291,67.04707,77.30583,38.474648,1.3222353,-0.92830056,0.7636287,-0.20370483,0.08754349,0.08422041,0.27519608,0.22171946,0.3712633,2.7357001,0.13957177,15.629823,-13.442474,7.9744115,2.6061697,88.72917,1.0,4100.0
-27.978422,6.625055,146.90366,149.69662,28.752104,2.333655,2.9090836,1.3083795,8.963564,-3.1147156,14.780167,17.583012,9.489306,1.2262737,-0.33443367,0.81365913,27.229767,25.72658,-8.922068,-0.3338243,83.36024,1.0,4100.0
-1.3023031,-24.018393,99.80331,102.66752,24.053673,2.130276,-1.6249644,1.15767,4.066099,27.23741,6.814059,28.379248,27.539238,0.24497333,1.4226071,0.73529404,2.1432004,0.24105449,2.129601,1.4580837,84.657326,1.0,4100.0
-31.263374,-12.339899,90.8597,96.87955,33.610588,1.7201995,-2.7656567,0.69951826,43.965767,27.128534,212.18367,218.3824,51.661842,2.120381,0.5528531,0.1303322,4.5827403,3.4028575,3.0695388,0.73394513,92.45915,1.0,4100.0
-2.6984906,9.3619175,14.998169,17.909336,9.743067,1.2164043,1.8514307,0.9337541,6.074643,-33.954933,-17.200548,38.56575,34.49404,-0.4800065,-1.393766,1.272576,15.087228,-4.8065915,14.301088,1.8950346,90.30742,1.0,4100.0
-10.518087,6.1403203,-16.297346,20.35951,12.179233,-1.1014845,2.61318,0.7566231,4.4064865,-1.9761353,-0.70496583,4.8824883,4.82931,-0.14546299,-0.42157295,0.13957357,30.492956,29.60868,-7.2901564,-0.2414149,83.86753,1.0,4100.0
22.657732,6.7546797,55.426395,60.277603,23.64315,1.5877964,0.2897294,1.5184252,-3.776125,-2.1252403,-1.1203079,4.4975967,4.3331013,-0.25574932,-2.6289678,0.44443277,32.73658,-26.127222,-19.724398,-2.4949396,101.404175,1.0,4100.0
51.707157,-37.36016,-76.612625,99.703384,63.791943,-1.0165981,-0.6256897,1.3633842,32.857826,0.83803296,-7.182564,33.652233,32.86851,-0.21682131,0.025499292,0.73792124,82.50355,80.44482,-18.315739,-0.22386457,93.09688,1.0,4100.0
1.9163139,-34.95526,53.76094,64.175545,35.00775,1.2143971,-1.5160292,1.64902,-1.1161393,26.38509,121.25551,124.105,26.408688,2.229007,1.613073,1.3171184,8.464151,-0.85790265,8.420562,1.6723279,91.01957,1.0,4100.0
-20.863869,6.676125,-13.345985,25.667885,21.905973,-0.57673156,2.8319032,0.92375404,14.096173,-6.6683726,34.589844,37.959976,15.593886,1.5371524,-0.44186643,1.1546459,3.3885086,2.7732174,-1.9471147,-0.61214334,91.3913,1.0,4100.0
-20.9887,8.746922,96.61159,99.251465,22.738386,2.1533606,2.7467353,0.14222924,13.523802,-6.9617066,1.2896948,15.265692,15.210476,0.08468863,-0.47539714,0.13949066,3.1596842,2.29604,-2.170669,-0.7573377,89.04182,1.0,4100.0
11.524781,3.5981297,3.0774689,12.499592,12.073405,0.252214,0.3026189,1.0009302,-18.088932,-10.239407,-57.01259,60.695736,20.78593,-1.7338296,-2.6265035,1.2174577,3.5379689,0.9660374,-3.403527,-1.2942357,92.5699,1.0,4100.0
-50.156704,-12.816907,-45.059185,68.64784,51.76841,-0.7867024,-2.8914092,1.4926679,28.371086,16.316484,-10.1596985,34.286457,32.72837,-0.30564377,0.5219166,1.0933764,1.3406508,1.2135104,0.56985706,0.4390282,85.697426,1.0,4100.0
18.647024,-18.831089,-49.435146,56.100033,26.501348,-1.3817594,-0.79030937,1.0288657,-11.888485,9.468589,-65.88821,67.62632,15.198363,-2.1729631,2.46902,1.0359242,9.679671,-7.964357,5.5013685,2.5371027,63.523064,1.0,4100.0
12.187555,12.5319395,37.51088,41.40281,17.481018,1.5070032,0.7993289,1.241173,-7.1612206,-10.972012,7.223938,14.982651,13.102218,0.52666503,-2.1490538,0.7914708,19.91842,-8.792548,-17.872732,-2.0279858,91.115456,1.0,4100.0
-16.044168,14.752657,102.556015,104.8466,21.795784,2.252945,2.3981063,0.13341223,2.4735713,-19.623428,-9.69434,22.037636,19.778713,-0.47237548,-1.4454057,0.6925847,3.9739077,-0.4947269,-3.9429922,-1.695614,94.479675,1.0,4100.0
28.60062,10.585722,-11.397111,32.590443,30.49677,-0.3655215,0.35448733,1.4798058,-3.4473538,-0.91615653,36.166473,36.342216,3.5670145,3.0119739,-2.8818402,0.13896357,0.78928864,-0.63610244,0.46727964,2.5080218,91.19146,1.0,4100.0
-11.288544,-58.10589,0.8628884,59.203476,59.192276,0.014577203,-1.7626815,0.76256585,18.120468,5.8122873,-1.4004701,19.094107,19.02982,-0.07352718,0.3103905,0.69967383,23.361517,23.17825,2.9204903,0.1253408,94.497444,1.0,4100.0
-3.6368055,-7.5116405,3.9669008,9.2752075,8.345723,0.4590304,-2.0216885,0.8012953,-8.035366,8.628437,-27.289705,29.741337,11.790548,-1.576061,2.320619,0.89558274,29.020725,-21.520357,-19.469893,-2.406176,92.10277,1.0,4100.0
-25.810207,8.552254,-20.82772,34.25086,27.190216,-0.7058985,2.8216267,0.13964076,6.0520105,14.083363,-45.336227,47.866737,15.328664,-1.8049561,1.1649281,0.9397322,39.014328,-9.341207,37.87954,1.8125752,96.071465,1.0,4100.0
